temperature,humidite_air,humidite_sol,type_sol,culture,N,K,P,engrais,zone,ph_sol,pluie,source,culture_enc,engrais_enc,type_sol_enc,zone_enc
33.50237553557905,53.34159129014343,47.383256127841136,Argileux,Mil,39.64804077943964,0.7108212983776636,0.0,Uree,soudanienne,6.232869325652533,2.600384702147207,augmente,3,2,0,1
27.921212683035954,65.28220718701819,26.503074830271935,Argileux,Sorgho,35.347050567054445,2.82349909482035,0.0,Uree,soudanienne,6.170159102057191,81.88233043824809,augmente,4,2,0,1
31.35483091237032,58.53978276894495,51.67878713702429,Argileux,Mil,38.74485581171799,0.0,0.0,Uree,soudanienne,7.736380567235228,85.04270089384669,augmente,3,2,0,1
29.046020057856772,52.30843771666999,42.84312635500679,Sableux,Mil,42.25724402662778,1.0756116550620356,0.0,Uree,sahelienne,6.180768316298423,73.14390452483993,augmente,3,2,2,0
31.562359030892193,60.00277116685879,50.61575122500385,Argileux,Coton,39.10117668328125,0.0,1.64664901972103,Uree,soudanienne,7.001292151084133,35.07425572468992,augmente,1,2,0,1
30.788199436865852,51.5815000602389,47.07553594578785,Sableux,Mais,39.05666477350738,0.0,0.0,Uree,sahelienne,6.473239035104942,28.45381731719593,augmente,2,2,2,0
30.749434157120263,54.45107405776389,48.126910997468244,Sableux,Mil,36.64847351381267,4.211811303739825,0.7893086414094228,Uree,sahelienne,5.577957837653211,47.60623445602039,augmente,3,2,2,0
30.91239211667365,59.62323331391741,39.003236771412254,Limoneux,Mil,35.31131997596299,1.5793955202059364,0.0,Uree,soudanienne,6.738728290515496,86.96546772074925,augmente,3,2,1,1
25.791393157143634,55.104793738200975,39.77297477814903,Sableux,Sorgho,39.50613007489774,1.556087119402768,0.9948959395475143,Uree,sahelienne,7.793283938655607,76.0189883056642,augmente,4,2,2,0
31.97499068963213,65.13525347873806,51.31661169965684,Limoneux,Mil,40.286862384981056,0.19136907021931115,1.306717628341712,Uree,sahelienne,7.622989128913298,39.15399709145124,augmente,3,2,1,0
26.62046228037833,53.3416251028268,51.2367854663938,Sableux,Sorgho,39.13977505279178,0.33230029946097783,0.43452613951259755,Uree,soudanienne,7.810990488441326,188.85329782268678,augmente,4,2,2,1
31.642690243191794,53.533782861995284,53.2178900953821,Limoneux,Sorgho,37.52276444910813,1.418427860110487,0.0,Uree,sahelienne,7.311916928821904,25.223227026448825,augmente,4,2,1,0
32.74047674277122,59.13719816114852,51.34543732553251,Limoneux,Sorgho,40.22774368639449,0.0,0.4272804253908142,Uree,soudanienne,7.847669246282241,199.58682210666748,augmente,4,2,1,1
31.113931721976936,50.34871776716119,26.454670055753557,Sableux,Sorgho,37.44253903993404,0.0,1.4717240162362617,Uree,sahelienne,7.343955753972229,8.837929050511573,augmente,4,2,2,0
30.88892856157553,66.45161366939665,33.15528920830446,Argileux,Mil,36.549578058548654,0.0,0.0,Uree,soudanienne,6.045634719662661,157.2690028831104,augmente,3,2,0,1
34.8068989688935,50.905986007351984,42.60643751593605,Sableux,Mais,42.536329959622215,0.0,1.8673646630138176,Uree,sahelienne,5.941320080013771,14.915060971540361,augmente,2,2,2,0
31.55902009382888,55.97618745519903,47.533056707636085,Argileux,Sorgho,40.929887644135,0.0,0.0,Uree,soudanienne,6.059544037056558,118.58798696834063,augmente,4,2,0,1
33.28846636718006,54.48993897105563,42.87765759025785,Sableux,Mais,37.708688676078665,0.9340806018500651,0.869598564462947,Uree,sahelienne,6.5211330326767465,20.7803027008261,augmente,2,2,2,0
33.58447974114202,71.31603853909803,37.27559372455931,Sableux,Sorgho,37.428531339605755,0.35806072262223765,0.0,Uree,sahelienne,7.561702414812872,54.241292204725085,augmente,4,2,2,0
31.418531223791828,60.74799351779213,48.25644806180091,Limoneux,Mais,38.79725608621353,0.4888869126036135,1.492794628240909,Uree,soudanienne,7.59253332090918,136.02815435206008,augmente,2,2,1,1
27.919432195189657,60.56394311028352,38.487750249610635,Limoneux,Mil,38.061724568430904,0.23474189829331654,1.930414346413371,Uree,soudanienne,7.580335444894355,1.277174343366716,augmente,3,2,1,1
26.412825489711548,66.1757855513419,43.837433458032294,Argileux,Coton,38.408154228849384,0.1439298370028636,1.2052868305242388,Uree,soudanienne,5.767451597067396,108.25331573522206,augmente,1,2,0,1
30.7755763066,64.0759312544006,32.90708253896439,Argileux,Mais,39.461848634862086,0.298574597050173,0.0,Uree,soudanienne,5.668376503671929,69.17661139059135,augmente,2,2,0,1
24.47772586984896,62.37459330603273,51.47401801602592,Sableux,Sorgho,39.026835128125775,0.0,0.0,Uree,sahelienne,6.614756765941871,79.76996001261689,augmente,4,2,2,0
32.228377316406714,59.94184817812215,36.982889897156,Sableux,Mil,39.15855665161521,0.0,0.0,Uree,sahelienne,7.136278035702838,76.06908498003283,augmente,3,2,2,0
34.917154055807124,63.20040719808001,40.13391131783918,Sableux,Mais,38.156620083808846,1.0132280036857215,0.0,Uree,sahelienne,6.074886514727716,2.490726630760909,augmente,2,2,2,0
31.517599040296453,61.56576052561743,45.90054274856417,Sableux,Mil,38.21522387768799,1.7876733305410042,0.5483605542043266,Uree,soudanienne,7.402559977357497,26.248975536477516,augmente,3,2,2,1
30.086682504336732,60.59535174752103,35.279005357531844,Sableux,Mil,40.620416404915716,0.786247307231196,0.0,Uree,sahelienne,6.575764737248656,39.327563739314954,augmente,3,2,2,0
24.889326496294522,56.47395630696253,20.591046700945874,Limoneux,Coton,39.88232424302005,0.0,0.0,Uree,sahelienne,7.000051370298259,55.598550890123406,augmente,1,2,1,0
29.08798123606827,70.69377647159895,41.755327173388906,Argileux,Mil,38.319958776241286,0.0,0.0,Uree,soudanienne,7.25616242636026,1.9541694838367318,augmente,3,2,0,1
29.433165342148193,67.68305423447242,47.602782772931846,Sableux,Mil,37.917091219331866,0.0,0.0,Uree,sahelienne,7.501466747772707,13.39860658072558,augmente,3,2,2,0
32.15235279500516,55.840481066708364,51.55282171067934,Limoneux,Sorgho,41.63711922747107,0.5726811659068298,0.6292210422138841,Uree,sahelienne,7.537062784366281,71.58533248484221,augmente,4,2,1,0
30.786370027136563,55.48201432259895,37.68969022881893,Sableux,Mil,42.1127563534425,0.0,2.777542085064399,Uree,sahelienne,7.679458916480504,78.0692204655305,augmente,3,2,2,0
29.954296389972573,54.07815551265456,48.59418042567091,Limoneux,Mil,39.481341677005695,1.806919100063201,4.744016562753155,Uree,soudanienne,7.990834790141855,130.06513726938738,augmente,3,2,1,1
32.05559908746286,56.320116463397476,55.827292289056594,Limoneux,Mil,37.898665653645445,0.0,0.6387569961684468,Uree,sahelienne,6.364837481367408,79.01196509888463,augmente,3,2,1,0
35.258109284373226,50.592170406710245,36.90630011101118,Limoneux,Mais,35.54211093446616,3.202779364048217,0.0,Uree,soudanienne,6.980875821483405,42.132437801133314,augmente,2,2,1,1
30.96367524191888,55.98574207300308,36.03501603482475,Sableux,Sorgho,37.23350874448089,0.6332856534998546,0.7904482980523821,Uree,sahelienne,7.928487735104099,68.35080746956633,augmente,4,2,2,0
30.89171145537224,52.97042090635328,44.76810444578413,Argileux,Mais,38.08049072313527,1.6998424158001921,0.0,Uree,soudanienne,6.477703841629402,51.626686540225506,augmente,2,2,0,1
31.574911465086096,59.109986877392814,30.646555621384003,Limoneux,Mil,37.51869780857338,0.5544062107691453,0.0,Uree,soudanienne,6.342507941078216,86.17750473236119,augmente,3,2,1,1
33.68083371387416,64.77776019280537,41.165514354094604,Argileux,Mil,36.849024228065566,0.8330630728547345,1.3553264159760552,Uree,soudanienne,7.514175382375133,173.65425610265171,augmente,3,2,0,1
30.374019680550173,62.37716627487557,41.24312861972194,Sableux,Mil,38.23428312592752,0.0,1.164207269819168,Uree,soudanienne,6.290390262441877,8.31457181007842,augmente,3,2,2,1
33.29484150310899,48.26083711322138,67.84720380570917,Limoneux,Mil,38.61536958429698,0.7240558269141356,0.0,Uree,sahelienne,7.167160643865261,2.397887189814236,augmente,3,2,1,0
35.63440488590829,57.77732406102911,43.87094734144419,Argileux,Mais,39.47066002847105,0.0,0.0,Uree,soudanienne,7.231564880565411,188.92284389480466,augmente,2,2,0,1
30.417955864857305,59.71151431489715,45.91393856626309,Sableux,Sorgho,40.10330840309853,0.49219320872168293,0.0,Uree,sahelienne,7.191283464443116,52.71083761861257,augmente,4,2,2,0
31.156025434333245,60.32822203870718,45.6732551313012,Argileux,Sorgho,38.910370842813734,0.0,0.0,Uree,soudanienne,6.91754065246667,175.7031122602696,augmente,4,2,0,1
32.022266930861235,65.15262970308385,39.65062837846874,Argileux,Mil,40.25497890764038,0.9119204885462118,1.1543460380561188,Uree,soudanienne,5.800522638426521,1.151732099624314,augmente,3,2,0,1
24.14395287473654,55.54406936100272,30.293145135713367,Sableux,Mais,41.24423363467801,0.0,0.0,Uree,sahelienne,6.068174068157878,48.275887470510234,augmente,2,2,2,0
33.408549550901284,56.46430172626158,41.77883959872684,Sableux,Sorgho,34.30047020256708,0.0,0.09462739563587587,Uree,sahelienne,6.353119569065391,31.90582247175204,augmente,4,2,2,0
32.63816882008673,62.50813136318238,44.43290011911009,Argileux,Coton,40.86443275202382,0.9022545920837755,0.9516069466644576,Uree,soudanienne,6.108705741440748,12.05347805791217,augmente,1,2,0,1
27.44670656645783,63.56414205377448,36.5125171362341,Sableux,Mais,38.30277903572807,0.0,0.0,Uree,sahelienne,6.847903191688136,48.826702664873466,augmente,2,2,2,0
27.49170288827729,59.252236337534455,30.196760450623195,Limoneux,Mil,36.58869655947222,0.0,0.8800833584392831,Uree,sahelienne,7.272615654306081,45.38497757031229,augmente,3,2,1,0
30.407192225848224,61.078507226321236,43.181557119851234,Argileux,Mil,40.88817458743329,0.0,0.0,Uree,soudanienne,7.0040295503658285,176.84129266968156,augmente,3,2,0,1
28.26981786619173,55.14828472934962,49.842197121597735,Sableux,Mil,35.829720974165596,2.799322789099103,0.0,Uree,sahelienne,7.556535796284196,53.403991943317635,augmente,3,2,2,0
28.15115326987137,56.96316612722174,45.951920587655174,Sableux,Mais,42.37910869502734,0.0,0.8389803956046569,Uree,sahelienne,5.739286388800404,51.357720035461284,augmente,2,2,2,0
37.51494295868416,54.72349691534414,56.40133306703324,Argileux,Coton,37.35648414345234,0.0,0.0,Uree,soudanienne,6.570499037314037,138.48723026487392,augmente,1,2,0,1
31.818721770455088,53.24336961207598,35.685327710672595,Limoneux,Mil,38.91046096169605,0.0,0.0,Uree,sahelienne,6.3874907645798435,41.52478327266163,augmente,3,2,1,0
32.58198924973958,48.794806453923975,45.251391537567315,Limoneux,Mais,38.78598877570732,0.0,0.5294083715431314,Uree,soudanienne,6.332504782645495,198.8278722442335,augmente,2,2,1,1
28.30376843791942,53.79180459032556,47.50204783575038,Sableux,Mais,37.89302547381376,2.762934147550017,0.1542939500695839,Uree,sahelienne,6.839569211182703,36.02967490065481,augmente,2,2,2,0
29.333419917519926,64.7707279045999,43.203604792875105,Argileux,Mais,40.33517287847554,0.9746209934514832,0.0,Uree,soudanienne,6.802394943180105,17.824886423203324,augmente,2,2,0,1
27.713742972249904,55.21862606470881,39.84910707597547,Argileux,Sorgho,39.273674665496614,0.9318335359745004,0.0,Uree,soudanienne,7.8423945575776575,61.10486213160471,augmente,4,2,0,1
32.596006354387725,59.13493326490307,41.08295545438194,Limoneux,Mais,39.065633800717656,3.988799227892465,0.0,Uree,soudanienne,6.4515582336914505,173.61133802149007,augmente,2,2,1,1
29.230003550370647,53.5632203277804,53.527620602301965,Sableux,Mil,37.44747915813542,0.0,0.0,Uree,soudanienne,7.9390255021497875,164.49611272687218,augmente,3,2,2,1
31.803084972876842,58.778847793314355,30.39233135962344,Sableux,Mil,38.318423218362355,1.3084260787204594,2.2243320784277016,Uree,sahelienne,6.496657569430782,29.402753783322517,augmente,3,2,2,0
28.400828997140295,44.33837596417896,44.539351784683014,Limoneux,Mais,39.280940041864575,0.08638146951326874,0.0,Uree,soudanienne,5.76416171065436,43.20763650191992,augmente,2,2,1,1
29.275005988812545,55.67140055570206,39.28864921981926,Limoneux,Coton,37.97803523529545,2.3851618189599235,0.23786793152337848,Uree,sahelienne,7.23040335423533,40.75377025198318,augmente,1,2,1,0
36.69279189971871,53.526370058852294,40.112817171447325,Sableux,Sorgho,35.5918066980805,1.4598963988146663,0.7992431761526535,Uree,sahelienne,7.716510538101167,15.569800945661205,augmente,4,2,2,0
22.907586937414646,56.00597184694434,45.407813234469856,Limoneux,Mil,39.34183084743614,1.2146482564842351,0.0,Uree,sahelienne,6.838275328631479,0.9696619715114618,augmente,3,2,1,0
36.04834391199988,52.78364233255042,41.601214791272284,Argileux,Sorgho,36.56770622326102,0.0,0.0,Uree,soudanienne,6.31168981722515,95.20362587375331,augmente,4,2,0,1
33.16499998329475,55.710194738290184,58.04856292928267,Argileux,Coton,41.02141985291814,0.0,0.0,Uree,soudanienne,6.136676555115128,7.685269792464999,augmente,1,2,0,1
32.48585543841481,55.53643874542088,43.43874082889207,Sableux,Sorgho,40.91193704925371,1.943166614251755,0.44246986702826663,Uree,sahelienne,6.7960200548630105,58.99470149771885,augmente,4,2,2,0
27.482466325434462,64.70753931835337,36.164834739214804,Sableux,Mil,37.70365459999497,0.29548848938385347,0.0,Uree,sahelienne,7.153426527676036,13.928746826726748,augmente,3,2,2,0
33.931292185976346,52.487078263155546,37.525960006863755,Argileux,Mais,36.95141196526441,1.4073481407781854,0.9714097612537895,Uree,soudanienne,5.803466045398516,154.9267561275576,augmente,2,2,0,1
30.98604501471134,66.3418535027061,46.430489626904595,Sableux,Mil,37.20107068664231,1.4845442049299795,0.09122099983533521,Uree,soudanienne,7.529424470225344,25.619149273240005,augmente,3,2,2,1
24.72450833165462,61.61396125781608,43.25633235281408,Sableux,Coton,37.289126852648586,0.0,0.0,Uree,sahelienne,6.101731779581263,15.797639188794985,augmente,1,2,2,0
31.02556014016391,57.48833403823303,56.121308969816525,Argileux,Mais,39.91814856904731,0.0,0.0,Uree,soudanienne,7.604996382225154,155.28948929994493,augmente,2,2,0,1
29.984624584743337,62.77595909198311,47.04811195574898,Argileux,Mais,38.95307690423273,0.04849865199094756,0.0,Uree,soudanienne,6.03377841577668,168.14060560224,augmente,2,2,0,1
25.253123834922906,62.48029799509605,45.31398525458371,Argileux,Sorgho,38.798575686078344,4.162692982688632,0.9048154330104707,Uree,soudanienne,7.09072838494812,32.0143269909146,augmente,4,2,0,1
29.03283035451705,60.0258525107202,29.61079973460017,Limoneux,Sorgho,39.86030380743033,0.0,2.060771958083101,Uree,soudanienne,7.332678240074187,37.604946923083226,augmente,4,2,1,1
32.05866277977618,58.124728748412345,45.65220512928155,Limoneux,Coton,38.1215239404811,0.02350111156671535,0.0,Uree,sahelienne,6.317329040845197,24.44833723921719,augmente,1,2,1,0
31.18415701245204,50.26388268685995,54.79792402523999,Argileux,Mais,36.88732733248929,0.0,0.9424911158493882,Uree,soudanienne,6.53155460212156,0.6436527208557363,augmente,2,2,0,1
30.748629540168622,66.40981336436569,59.63577341212558,Argileux,Mais,37.36666175018191,4.093118857069204,0.0,Uree,soudanienne,6.901650236040427,135.29358744527244,augmente,2,2,0,1
28.393099645616,63.44918651497437,47.96583568807771,Sableux,Mil,38.350913000236034,2.099853794788211,1.7854432853845783,Uree,sahelienne,6.793172641104023,11.796202136502716,augmente,3,2,2,0
32.00931362159164,53.62494076658331,58.2960785477076,Limoneux,Sorgho,38.21426728134282,0.0,2.42151958918741,Uree,soudanienne,7.090443411770582,23.667238184677466,augmente,4,2,1,1
31.212191831323715,51.69877484337147,31.6030401798932,Sableux,Mil,40.529075122502114,0.0,0.0,Uree,sahelienne,5.565491771330162,66.53576349406188,augmente,3,2,2,0
25.72224190785952,61.28594481376486,37.25944632187284,Limoneux,Mil,38.94746394564894,0.0,0.0,Uree,soudanienne,6.6454672168447315,26.695994483188755,augmente,3,2,1,1
32.42542856977339,60.49472134654928,32.27824644636143,Argileux,Coton,33.1764411680464,0.0,1.4402831790599464,Uree,soudanienne,5.838385205694214,131.3910312534279,augmente,1,2,0,1
27.891338498901636,57.598991771962126,45.192418091504614,Argileux,Mais,38.182700243679285,0.0,0.0,Uree,soudanienne,6.179874315321578,89.947968490108,augmente,2,2,0,1
27.032126962629597,49.94512838603585,32.90597698169806,Sableux,Coton,37.41323552835792,0.0,0.16263086030321613,Uree,sahelienne,7.749583364218181,53.10317489404713,augmente,1,2,2,0
26.68390931133209,60.18973053675363,29.997954475020837,Argileux,Mil,35.54077588170026,0.0,1.2708234873949236,Uree,soudanienne,6.659831216720841,121.70545453929331,augmente,3,2,0,1
28.95722192631334,63.79629814126129,65.42720442413227,Limoneux,Mil,37.592666477970056,0.0,1.0127388024157224,Uree,soudanienne,5.786922179673043,144.56286064169674,augmente,3,2,1,1
21.974467404080187,60.90214257386041,49.92161322014148,Sableux,Sorgho,36.868530335989284,0.1378302128741996,0.0,Uree,sahelienne,6.655738902501518,52.07787737207633,augmente,4,2,2,0
30.060931811675662,55.59626348980611,47.264636997276284,Sableux,Mais,40.88783444407995,0.091221018193682,0.0,Uree,sahelienne,6.146552087220097,26.4172051897198,augmente,2,2,2,0
25.811263932687694,63.12678181457858,41.26850682089807,Limoneux,Mais,38.94730416998741,0.0,0.0,Uree,soudanienne,6.846754494881786,21.094739991326115,augmente,2,2,1,1
30.794113400841205,60.533541479787175,54.01549271277108,Argileux,Coton,40.729300881566246,0.0,0.0,Uree,soudanienne,7.086456043875759,79.19409453249098,augmente,1,2,0,1
33.13690858440053,57.059476543918805,38.39688342631412,Argileux,Mil,39.23934385612853,0.0,0.0,Uree,soudanienne,5.960562098095066,130.85851046499238,augmente,3,2,0,1
30.908769657493007,61.32428096735204,42.005758342421345,Argileux,Mais,37.0343494277848,0.3258753358289572,0.30643354218554375,Uree,soudanienne,6.544402448187749,133.58399976072542,augmente,2,2,0,1
37.54278133548061,61.61491079770042,44.82603708647846,Limoneux,Coton,38.02554570999312,1.5771679930877809,1.899817682503602,Uree,soudanienne,5.698516461607574,37.482388819516444,augmente,1,2,1,1
24.703623377242703,57.903281755612824,53.4650552371675,Argileux,Mil,41.629705095262224,0.5612562812076949,0.0,Uree,soudanienne,6.394495663313604,165.64985048744367,augmente,3,2,0,1
29.190994993530953,56.775597430106124,33.82464038445784,Argileux,Mais,39.882281747824976,0.874773709122207,0.0,Uree,soudanienne,6.625877447263532,130.22951697633482,augmente,2,2,0,1
30.610185745760866,60.582681484176064,34.991087840604486,Sableux,Mil,38.17751694661892,1.960211757068599,0.06072069806471356,Uree,soudanienne,6.312760038579247,13.928229632481148,augmente,3,2,2,1
26.42488464244372,59.35687521051155,59.04380678848669,Sableux,Mil,39.423544295222705,0.0,1.3940756759315907,Uree,sahelienne,6.2632766917418286,2.6551483649940977,augmente,3,2,2,0
32.58397721155143,60.0858087233285,47.68685662204675,Limoneux,Sorgho,39.67089510551359,1.0679372506228995,0.0,Uree,sahelienne,6.9011015774511,35.764443504514034,augmente,4,2,1,0
29.971516508240732,60.38114466815805,43.63356454877621,Limoneux,Coton,34.43854003784296,1.3558746834406747,0.0,Uree,soudanienne,6.2000933238762235,58.44364609237955,augmente,1,2,1,1
29.13547729654725,60.41867859264345,36.26286959722398,Sableux,Mil,39.96907466659023,0.0,1.0550089378991225,Uree,sahelienne,6.851746191612276,19.35150626070712,augmente,3,2,2,0
27.210733053201274,63.46155038426983,57.03148688952595,Limoneux,Mil,39.80879355559005,0.0,0.0,Uree,sahelienne,7.730756245349131,6.317532975266289,augmente,3,2,1,0
30.329151687286075,60.45861246281671,52.20943638122299,Limoneux,Mais,38.51380355548498,0.0,0.0,Uree,sahelienne,5.787332492648917,72.7701455549274,augmente,2,2,1,0
32.14226823263686,55.46877419609254,25.81978033623311,Limoneux,Sorgho,38.706130282288136,1.601673748107426,0.0,Uree,soudanienne,7.4346991393253905,178.5046579909692,augmente,4,2,1,1
32.43887854112512,53.91731900198111,42.22038241688173,Limoneux,Coton,40.57091398132198,2.7993300884359984,0.0,Uree,soudanienne,6.461278319112031,130.4448519090945,augmente,1,2,1,1
30.7770381359729,55.02840518739774,30.320179435009784,Limoneux,Mil,38.442407570406445,2.712081664689205,0.0,Uree,sahelienne,6.681233387516284,11.201927804265415,augmente,3,2,1,0
26.72410655785825,54.27185324922982,36.054522418810706,Sableux,Mil,37.965837663408806,0.0,0.7232533513372301,Uree,sahelienne,6.7914315711149476,0.6131226119380262,augmente,3,2,2,0
34.01404074395464,49.38546887235121,42.96835809426746,Sableux,Mais,37.805026144030265,0.0,0.5106792166706887,Uree,sahelienne,7.829384298582041,6.967421343661719,augmente,2,2,2,0
33.267382453123055,56.738962478585634,36.200067815989826,Limoneux,Coton,38.55069689425251,0.0,0.0,Uree,sahelienne,6.486440188994116,32.88168602124366,augmente,1,2,1,0
30.641962494066004,66.75909333248129,49.85907494006192,Sableux,Sorgho,35.50709252045915,1.4320613025217848,0.0,Uree,sahelienne,5.786219095164763,36.498920716443365,augmente,4,2,2,0
29.751802530517107,64.83702342282785,52.15291915949099,Sableux,Mais,41.11216094477352,0.0,0.8190785456468399,Uree,soudanienne,6.404799977094663,2.0262368055486757,augmente,2,2,2,1
31.248518974181426,53.02941502859319,42.91136500969772,Sableux,Sorgho,40.085551740328356,0.45939866432291876,0.0,Uree,sahelienne,5.52926652682726,23.6032566123325,augmente,4,2,2,0
33.863959814203284,61.07361092961652,49.40747708438892,Limoneux,Mil,34.82384569858389,1.1722389771665325,1.3687360138922318,Uree,soudanienne,6.57482769347537,55.076234851083704,augmente,3,2,1,1
30.962681049174737,58.058168450663835,49.10081768961898,Limoneux,Mais,40.879233106410425,0.0,0.4619098068477713,Uree,soudanienne,6.297167045802847,74.23448468752551,augmente,2,2,1,1
26.796429330144047,53.92276779278196,38.163246668603236,Argileux,Mil,36.580930710315876,2.3712359897852653,0.0,Uree,soudanienne,5.563619399764377,127.38046349094864,augmente,3,2,0,1
