date,ville,lat,lon,zone,temperature_moy,temperature_max,temperature_min,pluie_jour,humidite_air,vent_moy,rayonnement_solaire,point_rosee,pluie_7j,pluie_14j,mois,annee,saison,etp,humidite_sol,type_sol,ph_sol,culture,stade,culture_enc,stade_enc,saison_enc,zone_enc,irrigation
2015-04-25,Abeche,13.82,20.83,sahelienne,30.28,39.33,22.47,0.0,8.59,5.14,24.85,-7.08,0.0,0.0,4,2015,seche,4.603706585250682,13.653473246532142,2,6.608588680010266,Mil,Repos,3,3,2,0,1
2015-04-26,Abeche,13.82,20.83,sahelienne,28.67,38.25,19.74,0.0,5.01,4.1,28.11,-13.74,0.0,0.0,4,2015,seche,5.273813001788904,17.110831396335286,2,7.1563304634303195,Sorgho,Repos,4,3,2,0,1
2015-04-27,Abeche,13.82,20.83,sahelienne,29.15,38.99,20.07,0.0,4.19,3.2,28.26,-14.46,0.0,0.0,4,2015,seche,5.415721454091582,14.757017612063297,2,7.9702142560628415,Arachide,Repos,0,3,2,0,1
2015-04-28,Abeche,13.82,20.83,sahelienne,30.1,39.99,20.6,0.0,4.3,3.09,27.38,-14.03,0.0,0.0,4,2015,seche,5.419333287936519,6.819253736663276,2,6.514822280928407,Sorgho,Repos,4,3,2,0,1
2015-04-29,Abeche,13.82,20.83,sahelienne,31.58,41.62,22.35,0.0,4.09,3.46,27.46,-13.36,0.0,0.0,4,2015,seche,5.585736890637331,22.999759701605143,2,7.050281851484447,Sorgho,Repos,4,3,2,0,1
2015-04-30,Abeche,13.82,20.83,sahelienne,33.1,43.06,23.99,0.0,6.63,4.08,27.07,-7.84,0.0,0.0,4,2015,seche,5.64637065248864,20.26353122880742,2,7.5098942839413505,Arachide,Repos,0,3,2,0,1
2015-05-01,Abeche,13.82,20.83,sahelienne,33.79,43.35,24.41,0.0,8.58,4.81,24.24,-4.25,0.0,0.0,5,2015,debut_pluies,5.107120792428039,20.53722362930133,2,6.738375356929859,Sorgho,Repos,4,3,0,0,1
2015-05-02,Abeche,13.82,20.83,sahelienne,34.27,42.67,26.37,0.0,9.92,6.0,23.57,-2.14,0.0,0.0,5,2015,debut_pluies,4.649743130888009,8.634287816436828,2,7.341100462355177,Arachide,Repos,0,3,0,0,1
2015-05-03,Abeche,13.82,20.83,sahelienne,33.67,42.09,25.69,0.0,9.73,4.7,23.37,-2.64,0.0,0.0,5,2015,debut_pluies,4.571121908622699,24.819560176552695,2,6.887285537923434,Mil,Repos,3,3,0,0,1
2015-05-04,Abeche,13.82,20.83,sahelienne,32.64,41.04,24.73,0.0,7.9,3.89,24.82,-6.06,0.0,0.0,5,2015,debut_pluies,4.744515116631893,5.187042560454033,2,6.834153037376339,Sorgho,Repos,4,3,0,0,0
2015-05-05,Abeche,13.82,20.83,sahelienne,32.17,41.09,23.13,0.0,8.62,2.89,27.04,-5.26,0.0,0.0,5,2015,debut_pluies,5.373499366162528,19.10799965660189,2,7.842475326118928,Mil,Repos,3,3,0,0,0
2015-05-06,Abeche,13.82,20.83,sahelienne,32.47,40.55,23.93,0.0,10.66,2.45,22.49,-2.44,0.0,0.0,5,2015,debut_pluies,4.325156729510414,30.33318938066985,2,6.804920718470241,Arachide,Repos,0,3,0,0,0
2015-05-07,Abeche,13.82,20.83,sahelienne,32.06,39.47,24.07,0.0,28.54,2.42,23.78,8.98,0.0,0.0,5,2015,debut_pluies,4.366289061974248,8.066245724085181,0,7.064827566147954,Sorgho,Repos,4,3,0,0,0
2015-05-08,Abeche,13.82,20.83,sahelienne,32.4,38.31,25.3,0.0,35.04,2.93,22.94,13.95,0.0,0.0,5,2015,debut_pluies,3.89783793603107,11.035915892780597,2,6.754396257311836,Sorgho,Repos,4,3,0,0,0
2015-05-09,Abeche,13.82,20.83,sahelienne,33.66,39.92,27.46,0.0,25.1,2.99,24.84,9.74,0.0,0.0,5,2015,debut_pluies,4.23417100311558,15.697559555613488,2,6.925831609630576,Mil,Repos,3,3,0,0,1
2015-05-10,Abeche,13.82,20.83,sahelienne,33.95,40.71,26.92,0.0,23.68,3.34,22.63,9.87,0.0,0.0,5,2015,debut_pluies,4.0809853926777855,11.475670421186607,2,6.939660020183565,Mil,Repos,3,3,0,0,1
2015-05-11,Abeche,13.82,20.83,sahelienne,30.92,35.87,26.55,0.0,40.42,4.64,10.61,15.21,0.0,0.0,5,2015,debut_pluies,2.0,5.0,2,6.9901595356356,Mil,Repos,3,3,0,0,0
2015-05-12,Abeche,13.82,20.83,sahelienne,32.2,39.61,25.01,0.0,29.75,1.93,21.35,10.6,0.0,0.0,5,2015,debut_pluies,3.8276508075625704,15.479940823642192,2,7.4616004052400875,Mil,Repos,3,3,0,0,0
2015-05-13,Abeche,13.82,20.83,sahelienne,32.73,39.26,26.69,0.0,28.08,2.11,21.03,11.2,0.0,0.0,5,2015,debut_pluies,3.5354460049564436,7.563874003917266,0,7.613889114667302,Mil,Repos,3,3,0,0,0
2015-05-14,Abeche,13.82,20.83,sahelienne,33.46,41.08,25.64,0.0,14.97,4.46,18.53,2.66,0.0,0.0,5,2015,debut_pluies,3.5023993875004775,18.31514701444627,2,7.266004579296857,Sorgho,Repos,4,3,0,0,0
2015-05-15,Abeche,13.82,20.83,sahelienne,33.6,41.9,25.55,0.0,15.89,4.8,25.24,2.91,0.0,0.0,5,2015,debut_pluies,4.922654404754278,8.564030360363379,2,7.415713971381326,Sorgho,Repos,4,3,0,0,0
2015-05-16,Abeche,13.82,20.83,sahelienne,33.72,41.92,25.82,0.0,12.31,4.4,27.1,0.14,0.0,0.0,5,2015,debut_pluies,5.257098113434929,25.849540835122774,0,7.7199031204749815,Sorgho,Repos,4,3,0,0,1
2015-05-17,Abeche,13.82,20.83,sahelienne,33.97,42.56,25.71,0.0,10.36,3.09,27.14,-2.01,0.0,0.0,5,2015,debut_pluies,5.412226457896525,9.51722695364634,2,7.999340992010628,Sorgho,Repos,4,3,0,0,0
2015-05-18,Abeche,13.82,20.83,sahelienne,34.05,42.56,24.33,0.0,9.32,2.66,28.46,-3.35,0.0,0.0,5,2015,debut_pluies,5.912416085898847,12.745569386560271,2,7.184758979515585,Arachide,Repos,0,3,0,0,1
2015-05-19,Abeche,13.82,20.83,sahelienne,34.49,43.29,25.24,0.0,10.72,3.06,27.38,-1.11,0.0,0.0,5,2015,debut_pluies,5.707930649421055,20.694620521587687,2,7.9046517433889685,Mil,Repos,3,3,0,0,1
2015-05-20,Abeche,13.82,20.83,sahelienne,33.87,43.66,24.39,0.0,6.36,3.52,28.18,-7.98,0.0,0.0,5,2015,debut_pluies,5.998025485741716,6.383949784962313,2,7.235555139542759,Sorgho,Repos,4,3,0,0,1
2015-05-21,Abeche,13.82,20.83,sahelienne,33.66,43.24,24.63,0.0,6.16,3.8,27.54,-8.09,0.0,0.0,5,2015,debut_pluies,5.737132808706684,16.592219542228907,2,7.672999628737271,Mil,Repos,3,3,0,0,1
2015-05-22,Abeche,13.82,20.83,sahelienne,33.38,41.98,24.57,0.0,8.58,3.35,26.42,-4.29,0.0,0.0,5,2015,debut_pluies,5.29444546800292,24.149999279976996,0,7.35983456772246,Sorgho,Repos,4,3,0,0,0
2015-05-23,Abeche,13.82,20.83,sahelienne,33.53,41.46,24.0,0.0,15.57,2.73,27.61,3.72,0.0,0.0,5,2015,debut_pluies,5.557094596489244,5.0,2,7.826058837855749,Sorgho,Repos,4,3,0,0,0
2015-05-24,Abeche,13.82,20.83,sahelienne,32.77,40.94,25.46,0.0,13.93,2.73,28.42,-0.04,0.0,0.0,5,2015,debut_pluies,5.306284173098181,16.29243700972613,0,7.173054802425139,Sorgho,Repos,4,3,0,0,0
2015-05-25,Abeche,13.82,20.83,sahelienne,32.88,42.08,24.08,0.0,7.4,4.46,28.27,-6.88,0.0,0.0,5,2015,debut_pluies,5.704093902128645,16.819179559738963,2,7.543722501945756,Sorgho,Repos,4,3,0,0,0
2015-05-26,Abeche,13.82,20.83,sahelienne,33.45,41.84,24.12,0.0,8.18,3.64,26.69,-5.22,0.0,0.0,5,2015,debut_pluies,5.403340067614171,20.47276010244117,0,7.1994728288272825,Mil,Repos,3,3,0,0,0
2015-05-27,Abeche,13.82,20.83,sahelienne,33.62,41.8,24.21,0.0,14.84,2.58,28.19,3.15,0.0,0.0,5,2015,debut_pluies,5.7049004052582095,6.341345023853426,2,7.785541102005038,Mil,Repos,3,3,0,0,1
2015-05-28,Abeche,13.82,20.83,sahelienne,33.97,41.95,24.66,0.0,12.68,2.31,27.29,1.15,0.0,0.0,5,2015,debut_pluies,5.51273601768871,5.756803708410066,2,7.991553018713574,Sorgho,Repos,4,3,0,0,0
2015-05-29,Abeche,13.82,20.83,sahelienne,34.92,41.53,26.84,0.04,29.11,2.53,26.17,12.99,0.04,0.04,5,2015,debut_pluies,4.962242925293663,18.675590959318285,2,6.864972487888868,Sorgho,Repos,4,3,0,0,0
2015-05-30,Abeche,13.82,20.83,sahelienne,36.36,43.77,29.32,0.01,17.39,3.35,22.43,5.68,0.05,0.05,5,2015,debut_pluies,4.3334107056774,17.106392712632303,2,7.2115084448108835,Mil,Repos,3,3,0,0,1
2015-05-31,Abeche,13.82,20.83,sahelienne,34.11,40.56,28.42,0.11,26.05,3.25,23.47,10.57,0.16,0.16,5,2015,debut_pluies,3.9834691760131733,16.841449952421137,2,6.6218850196405805,Mil,Repos,3,3,0,0,1
2015-06-01,Abeche,13.82,20.83,sahelienne,34.62,40.42,28.24,0.01,36.15,2.31,25.73,16.37,0.17,0.17,6,2015,debut_pluies,4.417214062240167,17.51863746647883,2,6.711493166620683,Sorgho,Semis,4,4,0,0,1
2015-06-02,Abeche,13.82,20.83,sahelienne,34.05,40.28,27.68,0.0,33.13,2.54,26.15,13.78,0.17,0.17,6,2015,debut_pluies,4.516413798598376,10.333326948950564,2,7.893725273368358,Arachide,Semis,0,4,0,0,0
2015-06-03,Abeche,13.82,20.83,sahelienne,34.54,41.42,27.46,0.0,26.11,2.3,26.51,10.83,0.17,0.17,6,2015,debut_pluies,4.864902651385383,16.719275880127025,0,7.315420664736412,Sorgho,Semis,4,4,0,0,0
2015-06-04,Abeche,13.82,20.83,sahelienne,35.24,42.54,29.62,0.0,21.57,2.91,24.83,7.78,0.17,0.17,6,2015,debut_pluies,4.442214147219606,17.14500731309077,0,7.092674025839093,Mil,Semis,3,4,0,0,1
2015-06-05,Abeche,13.82,20.83,sahelienne,34.97,43.55,26.56,0.0,9.75,4.53,25.7,-1.86,0.13,0.17,6,2015,debut_pluies,5.24571758966912,10.071040073815425,2,7.50722379396133,Mil,Semis,3,4,0,0,0
2015-06-06,Abeche,13.82,20.83,sahelienne,33.92,39.96,27.62,0.01,26.97,4.18,23.47,11.31,0.13,0.18,6,2015,debut_pluies,4.001448067090288,28.131921578013298,2,7.3402419324801675,Sorgho,Semis,4,4,0,0,1
2015-06-07,Abeche,13.82,20.83,sahelienne,31.68,36.55,27.7,1.19,47.42,3.47,23.52,18.65,1.21,1.3699999999999999,6,2015,debut_pluies,3.2488274266467454,18.982330446382512,0,6.933076584450839,Sorgho,Semis,4,4,0,0,0
2015-06-08,Abeche,13.82,20.83,sahelienne,32.81,39.26,26.66,2.63,42.23,2.38,22.87,17.01,3.83,4.0,6,2015,debut_pluies,3.8554561991605802,8.76737551958146,0,6.839921759390299,Mil,Semis,3,4,0,0,0
2015-06-09,Abeche,13.82,20.83,sahelienne,31.92,38.84,25.47,1.63,42.92,3.11,23.99,16.53,5.46,5.63,6,2015,debut_pluies,4.092748619408089,22.598875260436806,0,7.385359625013658,Mil,Semis,3,4,0,0,0
2015-06-10,Abeche,13.82,20.83,sahelienne,32.68,40.36,25.58,0.0,30.87,1.78,23.6,12.26,5.46,5.63,6,2015,debut_pluies,4.297902561916805,11.18022830840875,2,6.782398266817107,Sorgho,Semis,4,4,0,0,1
2015-06-11,Abeche,13.82,20.83,sahelienne,33.93,43.02,25.79,0.0,23.23,2.39,25.13,7.15,5.46,5.63,6,2015,debut_pluies,5.063672447647648,23.512592226197164,2,6.708758151158279,Mil,Semis,3,4,0,0,1
2015-06-12,Abeche,13.82,20.83,sahelienne,32.18,39.65,24.94,0.0,38.96,2.3,24.9,14.5,5.46,5.59,6,2015,debut_pluies,4.479091499442437,26.113169053051827,2,6.977581343700591,Mil,Semis,3,4,0,0,0
2015-06-13,Abeche,13.82,20.83,sahelienne,32.55,39.73,25.65,0.1,35.6,1.6,26.21,13.48,5.55,5.68,6,2015,debut_pluies,4.6468197051812075,12.30772377153803,0,7.792011594715202,Arachide,Semis,0,4,0,0,0
2015-06-14,Abeche,13.82,20.83,sahelienne,32.21,39.49,24.46,0.0,31.71,1.51,27.34,11.35,4.359999999999999,5.569999999999999,6,2015,debut_pluies,4.9741955447301685,24.141632904710253,0,6.5552291613842435,Arachide,Semis,0,4,0,0,0
2015-06-15,Abeche,13.82,20.83,sahelienne,33.7,42.76,25.1,0.0,14.86,2.74,27.01,2.66,1.73,5.56,6,2015,debut_pluies,5.48548664371079,18.840966488555488,2,7.749899380434034,Sorgho,Semis,4,4,0,0,1
2015-06-16,Abeche,13.82,20.83,sahelienne,34.18,41.97,25.34,0.0,17.99,2.53,28.14,5.75,0.1,5.56,6,2015,debut_pluies,5.597505023121643,20.809421119961428,2,7.43146075434494,Mil,Semis,3,4,0,0,0
2015-06-17,Abeche,13.82,20.83,sahelienne,33.67,40.23,26.3,0.02,34.15,2.31,24.83,14.69,0.12000000000000001,5.58,6,2015,debut_pluies,4.476045010908759,28.34355087857763,2,6.5605591363354785,Mil,Semis,3,4,0,0,0
2015-06-18,Abeche,13.82,20.83,sahelienne,32.42,39.32,25.83,0.0,38.29,2.14,27.37,13.81,0.12000000000000001,5.58,6,2015,debut_pluies,4.737459166992196,13.348283187979908,0,7.403058374582438,Mil,Semis,3,4,0,0,0
2015-06-19,Abeche,13.82,20.83,sahelienne,31.97,40.02,23.31,0.0,12.8,2.02,27.97,-0.7,0.12000000000000001,5.58,6,2015,debut_pluies,5.339939432946731,9.789846849497573,2,7.13902910712858,Mil,Semis,3,4,0,0,0
2015-06-20,Abeche,13.82,20.83,sahelienne,32.1,39.96,22.89,0.0,22.03,2.99,27.52,6.75,0.02,5.57,6,2015,debut_pluies,5.324192322687212,8.784398992621336,2,7.761691412158015,Mil,Semis,3,4,0,0,0
2015-06-21,Abeche,13.82,20.83,sahelienne,33.01,39.22,26.43,0.01,37.71,2.47,24.58,15.72,0.03,4.39,6,2015,debut_pluies,4.191354020217776,9.305828005241933,2,7.860798065994569,Mil,Semis,3,4,0,0,1
2015-06-22,Abeche,13.82,20.83,sahelienne,34.02,40.5,27.33,0.0,33.1,2.27,25.59,14.24,0.03,1.76,6,2015,debut_pluies,4.5159443463820095,14.476788034101272,2,6.929739741796425,Sorgho,Semis,4,4,0,0,1
2015-06-23,Abeche,13.82,20.83,sahelienne,34.16,40.62,27.58,0.02,32.1,3.0,25.68,14.55,0.05,0.15000000000000002,6,2015,debut_pluies,4.521587677482681,17.415563823716507,0,7.67625501358418,Sorgho,Semis,4,4,0,0,1
2015-06-24,Abeche,13.82,20.83,sahelienne,30.79,34.92,27.16,1.93,47.8,4.33,14.48,18.21,1.96,2.08,6,2015,debut_pluies,2.0,18.01483559531013,2,6.9647042439814095,Mil,Semis,3,4,0,0,0
2015-06-25,Abeche,13.82,20.83,sahelienne,32.0,37.56,26.06,0.06,41.93,2.23,22.75,16.45,2.02,2.1399999999999997,6,2015,debut_pluies,3.605351921955928,21.901282743252168,2,6.943453186008261,Mil,Semis,3,4,0,0,0
2015-06-26,Abeche,13.82,20.83,sahelienne,33.49,40.93,27.68,0.0,25.11,2.48,24.95,8.93,2.02,2.1399999999999997,6,2015,debut_pluies,4.371184999096901,16.20201324314535,2,6.788957511057242,Sorgho,Semis,4,4,0,0,1
2015-06-27,Abeche,13.82,20.83,sahelienne,31.79,39.42,23.5,0.0,28.5,2.5,25.52,9.79,2.02,2.0399999999999996,6,2015,debut_pluies,4.738428253173887,26.28573854010122,2,7.517733542423627,Mil,Semis,3,4,0,0,0
2015-06-28,Abeche,13.82,20.83,sahelienne,32.15,38.88,25.28,0.01,38.48,2.31,25.82,14.36,2.02,2.05,6,2015,debut_pluies,4.463229139033022,14.258402167334308,2,6.8925282185401535,Mil,Semis,3,4,0,0,1
2015-06-29,Abeche,13.82,20.83,sahelienne,32.82,40.08,25.43,0.0,32.07,1.89,26.61,12.44,2.02,2.05,6,2015,debut_pluies,4.838088705665464,35.15218416612733,2,7.1972875130343805,Mil,Semis,3,4,0,0,0
2015-06-30,Abeche,13.82,20.83,sahelienne,33.33,40.39,26.1,0.4,34.96,2.96,25.08,15.08,2.4,2.4499999999999997,6,2015,debut_pluies,4.548910984285947,20.699671434355043,2,7.718192131213575,Sorgho,Semis,4,4,0,0,1
2015-07-01,Abeche,13.82,20.83,sahelienne,32.06,38.43,26.41,0.11,46.35,2.84,22.3,18.15,0.5800000000000001,2.5399999999999996,7,2015,pluies,3.6174069625927547,9.318897105086023,2,7.6878692625610885,Sorgho,Semis,4,4,1,0,1
2015-07-02,Abeche,13.82,20.83,sahelienne,32.44,38.63,26.13,3.22,43.41,2.58,23.6,17.16,3.74,5.76,7,2015,pluies,3.9337308282243333,9.560752513572215,0,7.783163913943085,Sorgho,Semis,4,4,1,0,0
2015-07-03,Abeche,13.82,20.83,sahelienne,29.53,33.71,25.3,8.7,55.42,3.46,21.92,19.24,12.44,14.459999999999999,7,2015,pluies,2.823339156096,25.219306906702297,0,6.741596769956338,Mil,Semis,3,4,1,0,0
2015-07-04,Abeche,13.82,20.83,sahelienne,28.52,33.34,23.73,1.99,58.94,2.19,18.5,19.0,14.43,16.45,7,2015,pluies,2.4928145568000004,21.372260502719048,2,7.380339143423513,Sorgho,Semis,4,4,1,0,0
2015-07-05,Abeche,13.82,20.83,sahelienne,30.74,36.74,24.31,0.03,43.17,1.4,25.13,15.59,14.45,16.47,7,2015,pluies,4.0356716504467345,27.945503458644644,0,7.872259767264047,Mil,Semis,3,4,1,0,1
2015-07-06,Abeche,13.82,20.83,sahelienne,31.52,36.81,25.3,0.96,40.86,2.3,17.24,16.23,15.41,17.429999999999996,7,2015,pluies,2.706985879354136,26.788163372014814,2,6.563075129453068,Mil,Semis,3,4,1,0,0
2015-07-07,Abeche,13.82,20.83,sahelienne,31.98,38.25,25.52,0.01,39.78,2.15,23.42,15.75,15.02,17.419999999999998,7,2015,pluies,3.9034083242189963,22.751197611401892,0,7.6917901594975575,Sorgho,Semis,4,4,1,0,0
2015-07-08,Abeche,13.82,20.83,sahelienne,32.45,39.39,24.69,0.0,39.59,1.69,24.27,15.63,14.91,15.49,7,2015,pluies,4.387857438530513,17.272943973521162,2,6.869355821280674,Sorgho,Semis,4,4,1,0,0
2015-07-09,Abeche,13.82,20.83,sahelienne,33.87,42.04,25.47,0.0,24.69,1.86,27.53,8.63,11.69,15.43,7,2015,pluies,5.433678346844496,10.825569427198948,0,7.504480392876461,Mil,Semis,3,4,1,0,0
2015-07-10,Abeche,13.82,20.83,sahelienne,32.6,40.39,24.41,0.0,37.53,1.93,26.78,14.51,2.9899999999999998,15.43,7,2015,pluies,5.063111548721465,13.518895335530853,2,7.576107566043648,Mil,Semis,3,4,1,0,0
2015-07-11,Abeche,13.82,20.83,sahelienne,33.36,40.87,26.27,0.0,39.14,2.56,26.72,16.08,1.0,15.43,7,2015,pluies,4.901527195516774,21.544791560264308,2,7.888377737435852,Mil,Semis,3,4,1,0,1
2015-07-12,Abeche,13.82,20.83,sahelienne,32.91,39.51,26.32,0.01,43.42,3.85,25.11,17.87,0.98,15.43,7,2015,pluies,4.339610188307277,17.03765620891143,2,7.263199133634448,Sorgho,Semis,4,4,1,0,0
2015-07-13,Abeche,13.82,20.83,sahelienne,32.68,38.44,26.48,0.21,42.82,2.25,26.51,17.4,0.22999999999999998,15.64,7,2015,pluies,4.342928335086834,6.406328549016084,2,7.772346662135814,Sorgho,Semis,4,4,1,0,0
2015-07-14,Abeche,13.82,20.83,sahelienne,33.85,39.63,27.66,0.05,36.53,2.24,25.75,16.01,0.26999999999999996,15.29,7,2015,pluies,4.317999955709021,16.360766480958276,2,6.567977018899432,Mil,Semis,3,4,1,0,1
2015-07-15,Abeche,13.82,20.83,sahelienne,32.05,38.17,25.69,15.87,47.6,4.19,23.57,18.67,16.14,31.049999999999997,7,2015,pluies,3.8951127808857264,26.57422165810186,2,7.130814170385977,Sorgho,Semis,4,4,1,0,0
2015-07-16,Abeche,13.82,20.83,sahelienne,28.51,33.43,24.31,1.16,61.6,2.58,24.39,19.78,17.299999999999997,28.99,7,2015,pluies,3.200899212182705,18.32799794659207,2,7.159278393003387,Sorgho,Semis,4,4,1,0,0
2015-07-17,Abeche,13.82,20.83,sahelienne,30.88,36.62,24.14,0.09,47.22,1.67,24.63,17.21,17.389999999999997,20.38,7,2015,pluies,3.9747541657417975,25.640575741618694,2,7.307417713765444,Mil,Semis,3,4,1,0,0
2015-07-18,Abeche,13.82,20.83,sahelienne,32.35,38.52,25.49,0.36,42.62,1.85,24.1,17.1,17.75,18.75,7,2015,pluies,4.094003285881848,25.169961029122003,2,7.22201071215179,Mil,Semis,3,4,1,0,0
2015-07-19,Abeche,13.82,20.83,sahelienne,29.15,32.67,26.46,11.09,59.03,1.22,16.1,20.17,28.83,29.809999999999995,7,2015,pluies,2.0,22.85570791518564,0,7.951942281324432,Arachide,Semis,0,4,1,0,0
2015-07-20,Abeche,13.82,20.83,sahelienne,30.04,35.59,25.15,0.04,55.6,3.69,20.24,19.54,28.66,28.89,7,2015,pluies,2.9358909998278744,33.267511522437985,2,6.617809356272116,Sorgho,Semis,4,4,1,0,0
2015-07-21,Abeche,13.82,20.83,sahelienne,27.58,30.78,24.67,9.45,65.69,2.28,13.65,20.49,38.059999999999995,38.33,7,2015,pluies,2.0,39.85849168457764,0,6.89752499289369,Mil,Semis,3,4,1,0,0
2015-07-22,Abeche,13.82,20.83,sahelienne,29.81,36.02,23.64,0.03,52.73,3.16,21.32,18.25,22.22,38.36,7,2015,pluies,3.351457398320031,34.80235870222694,2,7.952943172174316,Sorgho,Semis,4,4,1,0,0
2015-07-23,Abeche,13.82,20.83,sahelienne,29.52,34.88,24.63,1.19,53.1,3.95,22.86,18.41,22.25,39.55,7,2015,pluies,3.2499067045719237,34.61411436424432,2,7.167953819313544,Arachide,Semis,0,4,1,0,0
2015-07-24,Abeche,13.82,20.83,sahelienne,29.64,34.89,23.89,1.01,55.03,1.79,21.45,19.02,23.169999999999998,40.559999999999995,7,2015,pluies,3.1670601997986108,18.099814424300362,2,7.356736178206077,Mil,Semis,3,4,1,0,0
2015-07-25,Abeche,13.82,20.83,sahelienne,31.18,36.45,25.94,0.19,45.95,1.62,23.77,17.61,22.999999999999996,40.75,7,2015,pluies,3.5419083531927393,21.08522472059414,2,6.621538316462686,Sorgho,Semis,4,4,1,0,0
2015-07-26,Abeche,13.82,20.83,sahelienne,31.5,37.63,24.78,0.26,46.88,1.86,23.69,17.81,12.169999999999998,41.0,7,2015,pluies,3.928724208372486,25.29874687046062,2,6.926076319943605,Mil,Semis,3,4,1,0,0
2015-07-27,Abeche,13.82,20.83,sahelienne,31.26,36.76,25.77,2.16,51.07,2.72,21.99,19.32,14.29,42.949999999999996,7,2015,pluies,3.3561365194025368,26.45600165638546,2,6.559477547992274,Mil,Semis,3,4,1,0,0
2015-07-28,Abeche,13.82,20.83,sahelienne,27.29,29.39,24.69,3.5,69.79,3.58,21.29,21.22,8.34,46.39999999999999,7,2015,pluies,2.0,23.192333804142336,2,6.706257263731683,Sorgho,Semis,4,4,1,0,0
2015-07-29,Abeche,13.82,20.83,sahelienne,28.32,33.49,23.35,2.45,62.59,1.58,19.88,19.75,10.760000000000002,32.98,7,2015,pluies,2.7397608486764913,47.887120434583046,2,7.4499722266823065,Mil,Semis,3,4,1,0,0
2015-07-30,Abeche,13.82,20.83,sahelienne,29.76,35.37,23.85,0.64,52.9,2.17,22.87,18.56,10.209999999999999,32.46,7,2015,pluies,3.4643538870344006,24.61173357485217,2,7.6454336957798965,Arachide,Semis,0,4,1,0,0
2015-07-31,Abeche,13.82,20.83,sahelienne,26.7,30.99,23.34,2.6,66.85,2.57,16.84,19.87,11.8,34.97,7,2015,pluies,2.0,29.438959481264195,2,7.805127315349642,Sorgho,Semis,4,4,1,0,0
2015-08-01,Abeche,13.82,20.83,sahelienne,24.13,26.62,22.44,7.29,74.61,2.13,9.31,19.32,18.9,41.9,8,2015,pluies,2.0,32.073012344452415,2,6.877196570819338,Mil,Levee,3,1,1,0,0
2015-08-02,Abeche,13.82,20.83,sahelienne,28.36,34.53,22.38,7.4,57.99,1.99,23.54,18.78,26.04,38.21,8,2015,pluies,3.554253475228547,33.88173875914059,2,6.999295762404588,Sorgho,Levee,4,1,1,0,0
2015-08-03,Abeche,13.82,20.83,sahelienne,28.83,33.46,23.97,1.88,59.33,1.78,24.57,19.74,25.759999999999998,40.050000000000004,8,2015,pluies,3.3120102887976812,26.96111528751758,2,7.354097566160986,Sorgho,Levee,4,1,1,0,0
2015-08-04,Abeche,13.82,20.83,sahelienne,28.6,33.32,23.77,8.54,62.77,1.43,22.77,20.29,30.799999999999997,39.14,8,2015,pluies,3.063872552662389,37.252784543452876,2,6.625528795201918,Mil,Levee,3,1,1,0,0
2015-08-05,Abeche,13.82,20.83,sahelienne,26.55,29.88,23.41,4.7,76.11,2.31,23.16,21.8,33.05,43.809999999999995,8,2015,pluies,2.4517281790354,27.767723498236993,2,7.710077390283342,Mil,Levee,3,1,1,0,0
2015-08-06,Abeche,13.82,20.83,sahelienne,25.41,28.39,23.1,6.99,78.76,2.02,21.58,21.29,39.4,49.61,8,2015,pluies,2.0125725353759996,35.01226975281994,2,7.224938088063229,Mil,Levee,3,1,1,0,0
2015-08-07,Abeche,13.82,20.83,sahelienne,27.28,32.82,22.81,0.99,64.1,1.05,16.78,19.12,37.79,49.59,8,2015,pluies,2.245850803025022,32.38695516519628,2,7.948261329041958,Mil,Levee,3,1,1,0,0
2015-08-08,Abeche,13.82,20.83,sahelienne,28.12,33.47,23.15,1.89,63.79,1.84,20.61,20.08,32.39,51.28999999999999,8,2015,pluies,2.8530390694892063,33.38761897570426,2,6.675974013538565,Sorgho,Levee,4,1,1,0,0
2015-08-09,Abeche,13.82,20.83,sahelienne,26.93,30.73,23.75,3.45,70.1,1.55,19.99,20.75,28.439999999999998,54.48,8,2015,pluies,2.216804542566062,46.84460996671456,0,6.699935571412847,Mil,Levee,3,1,1,0,0
2015-08-10,Abeche,13.82,20.83,sahelienne,27.31,31.92,23.14,0.64,68.8,1.38,21.39,20.73,27.2,52.96,8,2015,pluies,2.6829888555645787,16.889143651857765,2,7.022865926175607,Mil,Levee,3,1,1,0,0
2015-08-11,Abeche,13.82,20.83,sahelienne,28.49,34.04,23.7,0.22,64.71,1.86,24.22,20.53,18.88,49.68,8,2015,pluies,3.3830591261707763,30.187821332621596,0,6.810143299068033,Mil,Levee,3,1,1,0,0
2015-08-12,Abeche,13.82,20.83,sahelienne,27.53,33.36,24.0,17.09,73.71,1.77,21.13,21.82,31.27,64.32,8,2015,pluies,2.7498635195722816,20.90948890167244,0,7.544885223191386,Mil,Levee,3,1,1,0,0
2015-08-13,Abeche,13.82,20.83,sahelienne,29.6,36.22,23.71,1.12,64.22,1.45,21.78,21.12,25.4,64.8,8,2015,pluies,3.4265168439495954,25.666476939473966,0,7.920215686392406,Sorgho,Levee,4,1,1,0,0
2015-08-14,Abeche,13.82,20.83,sahelienne,26.53,29.73,23.98,16.03,75.79,1.88,19.41,21.77,40.44,78.22999999999999,8,2015,pluies,2.0,44.864654178771566,0,6.6348567649326755,Mil,Levee,3,1,1,0,0
